UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,COMISARIA,COD_CPNP_LOCAL,LAT,LONG,DEPTO_COMISARIA,PROV_COMISARIA,DIST_COMISARIA,ES_PRINCIPAL,SECTORES
040105,AREQUIPA,AREQUIPA,CHARACATO,CPNP CHARACATO,4108,-16.4683507,-71.48481979,AREQUIPA,AREQUIPA,CHARACATO,True,4
040106,AREQUIPA,AREQUIPA,CHIGUATA,CPNP CHIGUATA,4118,-16.40210506,-71.39225166,AREQUIPA,AREQUIPA,CHIGUATA,True,4
040107,AREQUIPA,AREQUIPA,JACOBO HUNTER,CPNP HUNTER,4098,-16.44142789,-71.55500186,AREQUIPA,AREQUIPA,JACOBO HUNTER,True,3
040107,AREQUIPA,AREQUIPA,JACOBO HUNTER,CPNP ANDRES AVELINO CACERES,4099,-16.45253376,-71.55349149,AREQUIPA,AREQUIPA,JACOBO HUNTER,False,4
040129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,CPNP JOSE LUIS BUSTAMANTE Y RIVERO,4074,-16.42428962,-71.52954198,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,True,4
040129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,CPNP SIMON BOLIVAR,4096,-16.44342823,-71.51377569,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,False,3
040108,AREQUIPA,AREQUIPA,LA JOYA,CPNP LA JOYA,4034,-16.42455391,-71.81816914,AREQUIPA,AREQUIPA,LA JOYA,True,3
040108,AREQUIPA,AREQUIPA,LA JOYA,CPNP SAN JOSE,4038,-16.580904,-71.84012642,AREQUIPA,AREQUIPA,LA JOYA,False,4
040108,AREQUIPA,AREQUIPA,LA JOYA,CPNP SAN CAMILO,4040,-16.68555877,-71.88608575,AREQUIPA,AREQUIPA,LA JOYA,False,2
040108,AREQUIPA,AREQUIPA,LA JOYA,CPNP EL TRIUNFO,4042,-16.49632024,-71.83761657,AREQUIPA,AREQUIPA,LA JOYA,False,4
040109,AREQUIPA,AREQUIPA,MARIANO MELGAR,CPNP MARIANO MELGAR,4088,-16.39949222,-71.50666411,AREQUIPA,AREQUIPA,MARIANO MELGAR,True,4
040109,AREQUIPA,AREQUIPA,MARIANO MELGAR,CPNP JERUSALEN,4089,-16.40098415,-71.49091877,AREQUIPA,AREQUIPA,MARIANO MELGAR,False,3
040110,AREQUIPA,AREQUIPA,MIRAFLORES,CPNP MIRAFLORES,4072,-16.39487452,-71.52402938,AREQUIPA,AREQUIPA,MIRAFLORES,True,2
040110,AREQUIPA,AREQUIPA,MIRAFLORES,CPNP EL PORVENIR,4082,-16.37723349,-71.50860008,AREQUIPA,AREQUIPA,MIRAFLORES,False,3
040110,AREQUIPA,AREQUIPA,MIRAFLORES,CPNP ALTO MISTI,4090,-16.38885224,-71.51502125,AREQUIPA,AREQUIPA,MIRAFLORES,False,4
040111,AREQUIPA,AREQUIPA,MOLLEBAYA,CPNP MOLLEBAYA,4110,-16.48682302,-71.46552404,AREQUIPA,AREQUIPA,MOLLEBAYA,True,5
040112,AREQUIPA,AREQUIPA,PAUCARPATA,CPNP JUAN DE DIOS COLCA APAZA,4084,-16.41145825,-71.49676229,AREQUIPA,AREQUIPA,PAUCARPATA,False,3
040112,AREQUIPA,AREQUIPA,PAUCARPATA,CPNP MIGUEL GRAU,4086,-16.40852033,-71.48387357,AREQUIPA,AREQUIPA,PAUCARPATA,False,5
040112,AREQUIPA,AREQUIPA,PAUCARPATA,CPNP ISRAEL,4116,-16.41889631,-71.48503073,AREQUIPA,AREQUIPA,PAUCARPATA,False,5
040112,AREQUIPA,AREQUIPA,PAUCARPATA,CPNP JESUS MARIA,4126,-16.42079102,-71.50920312,AREQUIPA,AREQUIPA,PAUCARPATA,False,3
040112,AREQUIPA,AREQUIPA,PAUCARPATA,CPNP CAMPO MARTE,4128,-16.42711642,-71.4966807,AREQUIPA,AREQUIPA,PAUCARPATA,True,4
040113,AREQUIPA,AREQUIPA,POCSI,CPNP POCSI,4122,-16.51754326,-71.38905567,AREQUIPA,AREQUIPA,POCSI,True,3
040114,AREQUIPA,AREQUIPA,POLOBAYA,CPNP POLOBAYA,4104,-16.56546481,-71.36968958,AREQUIPA,AREQUIPA,POLOBAYA,True,3
040115,AREQUIPA,AREQUIPA,QUEQUEÑA,CPNP YARABAMBA,4106,-16.54677145,-71.47511549,AREQUIPA,AREQUIPA,QUEQUEÑA,True,4
040116,AREQUIPA,AREQUIPA,SABANDIA,CPNP SABANDIA,4124,-16.450004,-71.49560153,AREQUIPA,AREQUIPA,SABANDIA,True,3
040117,AREQUIPA,AREQUIPA,SACHACA,CPNP PAMPA CAMARONES,4030,-16.4114,-71.571753,AREQUIPA,AREQUIPA,SACHACA,False,3
040117,AREQUIPA,AREQUIPA,SACHACA,CPNP SACHACA,4032,-16.42320827,-71.56509004,AREQUIPA,AREQUIPA,SACHACA,True,3
040118,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,CPNP TAMBILLO,4064,-16.34963588,-72.12717097,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,True,5
040121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,CPNP SANTA RITA DE SIGUAS,4062,-16.49334529,-72.09473022,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,True,5
040122,AREQUIPA,AREQUIPA,SOCABAYA,CPNP CIUDAD MI TRABAJO,4076,-16.44826012,-71.53252805,AREQUIPA,AREQUIPA,SOCABAYA,True,5
040123,AREQUIPA,AREQUIPA,TIABAYA,CPNP TIABAYA,4028,-16.44970419,-71.5886745,AREQUIPA,AREQUIPA,TIABAYA,True,3
040124,AREQUIPA,AREQUIPA,UCHUMAYO,CPNP UCHUMAYO,4016,-16.42589549,-71.67322575,AREQUIPA,AREQUIPA,UCHUMAYO,True,3
040124,AREQUIPA,AREQUIPA,UCHUMAYO,CPNP CONGATA,4018,-16.44615808,-71.61920635,AREQUIPA,AREQUIPA,UCHUMAYO,False,3
040126,AREQUIPA,AREQUIPA,YANAHUARA,CPNP YANAHUARA,4000,-16.39132985,-71.54341095,AREQUIPA,AREQUIPA,YANAHUARA,False,3
040127,AREQUIPA,AREQUIPA,YARABAMBA,CPNP YARABAMBA,4106,-16.54677145,-71.47511549,AREQUIPA,AREQUIPA,YARABAMBA,True,4
040128,AREQUIPA,AREQUIPA,YURA,CPNP CIUDAD DE DIOS,4058,-16.30343913,-71.61919418,AREQUIPA,AREQUIPA,YURA,False,4
040128,AREQUIPA,AREQUIPA,YURA,CPNP YURA,4060,-16.24640667,-71.69215912,AREQUIPA,AREQUIPA,YURA,True,3
040201,AREQUIPA,CAMANA,CAMANA,CPNP CAMANA,4145,-16.62728383,-72.71148512,AREQUIPA,CAMANA,CAMANA,True,2
040202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,CPNP HUACAPUY,4168,-16.60153513,-72.74995566,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,False,4
040202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,CPNP EL CARDO,4170,-16.60291453,-72.72649953,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,True,3
040203,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,CPNP MINAS OCOÑA,4160,-15.9405076,-73.1313835,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,True,4
040204,AREQUIPA,CAMANA,MARISCAL CACERES,CPNP PUCCHUN,4164,-16.59815458,-72.77455035,AREQUIPA,CAMANA,MARISCAL CACERES,False,4
040204,AREQUIPA,CAMANA,MARISCAL CACERES,CPNP SAN JOSE,4166,-16.61943164,-72.73589648,AREQUIPA,CAMANA,MARISCAL CACERES,True,3
040205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,CPNP SAN GREGORIO,4162,-16.57310092,-72.71635982,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,True,5
040206,AREQUIPA,CAMANA,OCOÑA,CPNP OCOÑA,4157,-16.43492937,-73.10649838,AREQUIPA,CAMANA,OCOÑA,True,4
040208,AREQUIPA,CAMANA,SAMUEL PASTOR,CPNP LA PAMPA,4155,-16.61348758,-72.69862999,AREQUIPA,CAMANA,SAMUEL PASTOR,True,4
040302,AREQUIPA,CARAVELI,ACARI,CPNP ACARI,4202,-15.43613476,-74.61726369,AREQUIPA,CARAVELI,ACARI,True,3
040303,AREQUIPA,CARAVELI,ATICO,CPNP ATICO,4204,-16.22838027,-73.60963356,AREQUIPA,CARAVELI,ATICO,True,3
040305,AREQUIPA,CARAVELI,BELLA UNION,CPNP BELLA UNION,4208,-15.45042336,-74.65600391,AREQUIPA,CARAVELI,BELLA UNION,True,3
040301,AREQUIPA,CARAVELI,CARAVELI,CPNP CARAVELI,4198,-15.7740414,-73.36795875,AREQUIPA,CARAVELI,CARAVELI,True,3
040307,AREQUIPA,CARAVELI,CHALA,CPNP CHALA,4200,-15.86630459,-74.24699164,AREQUIPA,CARAVELI,CHALA,True,5
040308,AREQUIPA,CARAVELI,CHAPARRA,CPNP ACHANIZO,4214,-15.80488227,-73.96647011,AREQUIPA,CARAVELI,CHAPARRA,True,4
040311,AREQUIPA,CARAVELI,LOMAS,CPNP LOMAS,4210,-15.569629,-74.85095783,AREQUIPA,CARAVELI,LOMAS,True,2
040312,AREQUIPA,CARAVELI,QUICACHA,CPNP ACHANIZO,4214,-15.80488227,-73.96647011,AREQUIPA,CARAVELI,QUICACHA,True,4
040313,AREQUIPA,CARAVELI,YAUCA,CPNP YAUCA,4212,-15.66238963,-74.52762903,AREQUIPA,CARAVELI,YAUCA,True,3
040401,AREQUIPA,CASTILLA,APLAO,CPNP APLAO,4174,-16.07950772,-72.49406345,AREQUIPA,CASTILLA,APLAO,True,4
040405,AREQUIPA,CASTILLA,CHILCAYMARCA,CPNP ORCOPAMPA,4182,-15.26821631,-72.34401302,AREQUIPA,CASTILLA,CHILCAYMARCA,True,5
040407,AREQUIPA,CASTILLA,HUANCARQUI,CPNP APLAO,4174,-16.07950772,-72.49406345,AREQUIPA,CASTILLA,HUANCARQUI,True,4
040409,AREQUIPA,CASTILLA,ORCOPAMPA,CPNP ORCOPAMPA,4182,-15.26821631,-72.34401302,AREQUIPA,CASTILLA,ORCOPAMPA,True,5
040410,AREQUIPA,CASTILLA,PAMPACOLCA,CPNP PAMPACOLCA,4180,-15.71472887,-72.57313172,AREQUIPA,CASTILLA,PAMPACOLCA,True,4
040413,AREQUIPA,CASTILLA,URACA,CPNP CORIRE,4178,-16.22202749,-72.47133516,AREQUIPA,CASTILLA,URACA,True,2
040414,AREQUIPA,CASTILLA,VIRACO,CPNP VIRACO,4176,-15.65846823,-72.5247746,AREQUIPA,CASTILLA,VIRACO,True,4
040503,AREQUIPA,CAYLLOMA,CABANACONDE,CPNP CABANACONDE,4048,-15.62264488,-71.98046065,AREQUIPA,CAYLLOMA,CABANACONDE,True,4
040505,AREQUIPA,CAYLLOMA,CAYLLOMA,CPNP CAYLLOMA,4046,-15.18823522,-71.7733351,AREQUIPA,CAYLLOMA,CAYLLOMA,True,5
040501,AREQUIPA,CAYLLOMA,CHIVAY,CPNP CHIVAY CAYLLOMA,4020,-15.63693945,-71.60172461,AREQUIPA,CAYLLOMA,CHIVAY,True,7
040506,AREQUIPA,CAYLLOMA,COPORAQUE,CPNP CHIVAY CAYLLOMA,4020,-15.63693945,-71.60172461,AREQUIPA,CAYLLOMA,COPORAQUE,True,7
040507,AREQUIPA,CAYLLOMA,HUAMBO,CPNP HUAMBO,4050,-15.73063305,-72.10776511,AREQUIPA,CAYLLOMA,HUAMBO,True,3
040508,AREQUIPA,CAYLLOMA,HUANCA,CPNP HUANCA,4026,-16.0342544,-71.87817105,AREQUIPA,CAYLLOMA,HUANCA,True,4
040513,AREQUIPA,CAYLLOMA,MADRIGAL,CPNP MINAS MADRIGAL,4054,-15.6082688,-71.80721538,AREQUIPA,CAYLLOMA,MADRIGAL,True,2
040520,AREQUIPA,CAYLLOMA,MAJES,CPNP PEDREGAL,4004,-16.34866792,-72.18785917,AREQUIPA,CAYLLOMA,MAJES,True,6
040519,AREQUIPA,CAYLLOMA,YANQUE,CPNP CHIVAY CAYLLOMA,4020,-15.63693945,-71.60172461,AREQUIPA,CAYLLOMA,YANQUE,True,7
040603,AREQUIPA,CONDESUYOS,CAYARANI,CPNP VELILLE,3648,-14.50991388,-71.88380252,AREQUIPA,CONDESUYOS,CAYARANI,True,2
040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,CPNP CHUQUIBAMBA,4216,-15.84047907,-72.65105661,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,True,3
040702,AREQUIPA,ISLAY,COCACHACRA,CPNP COCACHACRA,4134,-17.09226847,-71.76450875,AREQUIPA,ISLAY,COCACHACRA,True,7
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,CPNP LA CURVA,4130,-17.14399973,-71.8213852,AREQUIPA,ISLAY,DEAN VALDIVIA,True,4
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,CPNP EL ARENAL,4138,-17.12104332,-71.79599194,AREQUIPA,ISLAY,DEAN VALDIVIA,False,4
040704,AREQUIPA,ISLAY,ISLAY,CPNP MATARANI,4112,-17.00053238,-72.09624863,AREQUIPA,ISLAY,ISLAY,True,4
040705,AREQUIPA,ISLAY,MEJIA,CPNP MEJIA,4132,-17.1017687,-71.90625349,AREQUIPA,ISLAY,MEJIA,True,5
040701,AREQUIPA,ISLAY,MOLLENDO,CPNP MOLLENDO,4078,-17.02695684,-72.01876667,AREQUIPA,ISLAY,MOLLENDO,True,5
040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,CPNP PUNTA DE BOMBON,4136,-17.17187128,-71.79037531,AREQUIPA,ISLAY,PUNTA DE BOMBON,True,5
040801,AREQUIPA,LA UNION,COTAHUASI,CPNP COTAHUASI,4230,-15.21175752,-72.89054162,AREQUIPA,LA UNION,COTAHUASI,True,4
050201,AYACUCHO,CANGALLO,CANGALLO,CPNP CANGALLO,3370,-13.6289683,-74.14362756,AYACUCHO,CANGALLO,CANGALLO,True,3
050203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,CPNP LOS MOROCHUCOS,3373,-13.55769118,-74.19594801,AYACUCHO,CANGALLO,LOS MOROCHUCOS,True,3
050102,AYACUCHO,HUAMANGA,ACOCRO,CPNP ACOS VINCHOS,3354,-13.11291379,-74.09946411,AYACUCHO,HUAMANGA,ACOCRO,True,3
050103,AYACUCHO,HUAMANGA,ACOS VINCHOS,CPNP ACOS VINCHOS,3354,-13.11291379,-74.09946411,AYACUCHO,HUAMANGA,ACOS VINCHOS,True,3
050116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES,CPNP AYACUCHO,3350,-13.16395253,-74.2271635,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES,True,8
050101,AYACUCHO,HUAMANGA,AYACUCHO,CPNP AYACUCHO,3350,-13.16395253,-74.2271635,AYACUCHO,HUAMANGA,AYACUCHO,True,8
050104,AYACUCHO,HUAMANGA,CARMEN ALTO,CPNP CARMEN ALTO,3352,-13.17693848,-74.22136675,AYACUCHO,HUAMANGA,CARMEN ALTO,True,7
050105,AYACUCHO,HUAMANGA,CHIARA,CPNP CARMEN ALTO,3352,-13.17693848,-74.22136675,AYACUCHO,HUAMANGA,CHIARA,True,7
050115,AYACUCHO,HUAMANGA,JESUS NAZARENO,CPNP CHACCO,3362,-13.098302,-74.206797,AYACUCHO,HUAMANGA,JESUS NAZARENO,False,4
050106,AYACUCHO,HUAMANGA,OCROS,CPNP OCROS,3360,-13.39106392,-73.91469657,AYACUCHO,HUAMANGA,OCROS,True,3
050108,AYACUCHO,HUAMANGA,QUINUA,CPNP QUINUA,3358,-13.04899679,-74.13909963,AYACUCHO,HUAMANGA,QUINUA,True,3
050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,CPNP AYACUCHO,3350,-13.16395253,-74.2271635,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,True,8
050113,AYACUCHO,HUAMANGA,TAMBILLO,CPNP ACOS VINCHOS,3354,-13.11291379,-74.09946411,AYACUCHO,HUAMANGA,TAMBILLO,True,3
050114,AYACUCHO,HUAMANGA,VINCHOS,CPNP VINCHOS,3356,-13.24167893,-74.35453862,AYACUCHO,HUAMANGA,VINCHOS,True,4
050302,AYACUCHO,HUANCA SANCOS,CARAPO,CPNP HUANCASANCOS,3390,-13.91990817,-74.33418147,AYACUCHO,HUANCA SANCOS,CARAPO,True,4
050301,AYACUCHO,HUANCA SANCOS,SANCOS,CPNP HUANCASANCOS,3390,-13.91990817,-74.33418147,AYACUCHO,HUANCA SANCOS,SANCOS,True,4
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,CPNP HUANCASANCOS,3390,-13.91990817,-74.33418147,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,True,4
050401,AYACUCHO,HUANTA,HUANTA,CPNP HUANTA,7500,-12.9414352,-74.24711044,AYACUCHO,HUANTA,HUANTA,True,8
050405,AYACUCHO,HUANTA,LURICOCHA,CPNP HUANTA,7500,-12.9414352,-74.24711044,AYACUCHO,HUANTA,LURICOCHA,True,8
050406,AYACUCHO,HUANTA,SANTILLANA,CPNP CHURCAMPA,3277,-12.73973786,-74.38633546,AYACUCHO,HUANTA,SANTILLANA,True,4
050407,AYACUCHO,HUANTA,SIVIA,CPNP SIVIA,7512,-12.51019141,-73.85927148,AYACUCHO,HUANTA,SIVIA,True,4
050502,AYACUCHO,LA MAR,ANCO,CPNP CHUNGUI,7533,-13.22167416,-73.62179779,AYACUCHO,LA MAR,ANCO,True,3
050503,AYACUCHO,LA MAR,AYNA,CPNP SAN FRANCISCO,7520,-12.62417696,-73.78899387,AYACUCHO,LA MAR,AYNA,True,2
050509,AYACUCHO,LA MAR,PALMAPAMPA,CPNP SAMUGARI PALMAPAMPA,7502,-12.76692205,-73.6553414,AYACUCHO,LA MAR,PALMAPAMPA,True,4
050501,AYACUCHO,LA MAR,SAN MIGUEL,CPNP SAN MIGUEL-LA MAR,7515,-13.01356596,-73.98063639,AYACUCHO,LA MAR,SAN MIGUEL,True,3
050508,AYACUCHO,LA MAR,TAMBO,CPNP TAMBO,7524,-12.94866267,-74.02081019,AYACUCHO,LA MAR,TAMBO,True,4
050603,AYACUCHO,LUCANAS,CABANA,CPNP CABANA SUR,3450,-14.2888762,-73.96726007,AYACUCHO,LUCANAS,CABANA,True,3
050605,AYACUCHO,LUCANAS,CHAVIÑA,CPNP PARINACOCHAS,3465,-15.01692809,-73.7818462,AYACUCHO,LUCANAS,CHAVIÑA,True,3
050611,AYACUCHO,LUCANAS,LUCANAS,CPNP LUCANAS PUQUIO,3415,-14.6937357,-74.12811458,AYACUCHO,LUCANAS,LUCANAS,True,6
050601,AYACUCHO,LUCANAS,PUQUIO,CPNP LUCANAS PUQUIO,3415,-14.6937357,-74.12811458,AYACUCHO,LUCANAS,PUQUIO,True,6
050616,AYACUCHO,LUCANAS,SAN JUAN,CPNP LUCANAS PUQUIO,3415,-14.6937357,-74.12811458,AYACUCHO,LUCANAS,SAN JUAN,True,6
050617,AYACUCHO,LUCANAS,SAN PEDRO,CPNP LUCANAS PUQUIO,3415,-14.6937357,-74.12811458,AYACUCHO,LUCANAS,SAN PEDRO,True,6
050618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,CPNP OTOCA,5372,-14.49024894,-74.68663969,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,True,3
050702,AYACUCHO,PARINACOCHAS,CHUMPI,CPNP PARINACOCHAS,3465,-15.01692809,-73.7818462,AYACUCHO,PARINACOCHAS,CHUMPI,True,3
050701,AYACUCHO,PARINACOCHAS,CORACORA,CPNP PARINACOCHAS,3465,-15.01692809,-73.7818462,AYACUCHO,PARINACOCHAS,CORACORA,True,3
050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,CPNP PACAPAUSA,3467,-14.94992118,-73.36799487,AYACUCHO,PARINACOCHAS,PACAPAUSA,True,4
050705,AYACUCHO,PARINACOCHAS,PULLO,CPNP PARINACOCHAS,3465,-15.01692809,-73.7818462,AYACUCHO,PARINACOCHAS,PULLO,True,3
050708,AYACUCHO,PARINACOCHAS,UPAHUACHO,CPNP PACAPAUSA,3467,-14.94992118,-73.36799487,AYACUCHO,PARINACOCHAS,UPAHUACHO,True,4
050801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,CPNP PAUCAR DEL SARA SARA,3470,-15.27854674,-73.34442303,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,True,4
050808,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,CPNP MARCABAMBA,3471,-15.1490685,-73.34115433,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,True,3
050810,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,CPNP PAUCAR DEL SARA SARA,3470,-15.27854674,-73.34442303,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,True,4
050906,AYACUCHO,SUCRE,MORCOLLA,CPNP QUEROBAMBA-SUCRE,3406,-14.01208008,-73.8386,AYACUCHO,SUCRE,MORCOLLA,True,7
050901,AYACUCHO,SUCRE,QUEROBAMBA,CPNP QUEROBAMBA-SUCRE,3406,-14.01208008,-73.8386,AYACUCHO,SUCRE,QUEROBAMBA,True,7
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,CPNP QUEROBAMBA-SUCRE,3406,-14.01208008,-73.8386,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,True,7
051005,AYACUCHO,VICTOR FAJARDO,CANARIA,CPNP VILLA CANARIA,3382,-13.92344511,-73.9051856,AYACUCHO,VICTOR FAJARDO,CANARIA,True,3
051005,AYACUCHO,VICTOR FAJARDO,CANARIA,CPNP TACA,3385,-13.95873628,-73.91766325,AYACUCHO,VICTOR FAJARDO,CANARIA,False,4
051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,CPNP VILCASHUAMAN,3395,-13.65262181,-73.95384017,AYACUCHO,VILCAS HUAMAN,VISCHONGO,True,6
060202,CAJAMARCA,CAJABAMBA,CACHACHI,CPNP CHUQUIBAMBA,5064,-7.633278,-78.138967,CAJAMARCA,CAJABAMBA,CACHACHI,False,3
060202,CAJAMARCA,CAJABAMBA,CACHACHI,CPNP CACHACHI,5070,-7.45106382,-78.27078402,CAJAMARCA,CAJABAMBA,CACHACHI,True,2
060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,CPNP CAJABAMBA,5060,-7.62785947,-78.04387459,CAJAMARCA,CAJABAMBA,CAJABAMBA,True,2
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,CPNP CAUDAY,5062,-7.57616307,-78.07019245,CAJAMARCA,CAJABAMBA,CONDEBAMBA,True,2
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CPNP CENTRAL CAJAMARCA,5000,-7.16034361,-78.51303874,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,3
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CPNP SAN JOSE,5006,-7.15010995,-78.51976384,CAJAMARCA,CAJAMARCA,CAJAMARCA,False,6
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,CPNP CHANTA ALTA,5016,-6.863555,-78.480422,CAJAMARCA,CAJAMARCA,ENCAÑADA,False,4
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,CPNP LA ENCAÑADA,5018,-7.08671023,-78.34443193,CAJAMARCA,CAJAMARCA,ENCAÑADA,True,2
060106,CAJAMARCA,CAJAMARCA,JESUS,CPNP JESUS,5022,-7.24697688,-78.37907244,CAJAMARCA,CAJAMARCA,JESUS,True,3
060107,CAJAMARCA,CAJAMARCA,LLACANORA,CPNP BAÑOS DEL INCA,5010,-7.16423293,-78.46311482,CAJAMARCA,CAJAMARCA,LLACANORA,True,7
060108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,CPNP BAÑOS DEL INCA,5010,-7.16423293,-78.46311482,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,True,7
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,CPNP MAGDALENA,5020,-7.25171499,-78.6565217,CAJAMARCA,CAJAMARCA,MAGDALENA,True,2
060111,CAJAMARCA,CAJAMARCA,NAMORA,CPNP NAMORA,5014,-7.20255144,-78.32508638,CAJAMARCA,CAJAMARCA,NAMORA,True,3
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,CPNP SAN JUAN,5012,-7.29264106,-78.4981445,CAJAMARCA,CAJAMARCA,SAN JUAN,True,2
060301,CAJAMARCA,CELENDIN,CELENDIN,CPNP CELENDIN,5100,-6.8721075,-78.14280462,CAJAMARCA,CELENDIN,CELENDIN,True,3
060304,CAJAMARCA,CELENDIN,HUASMIN,CPNP HUASMIN,5104,-6.83695911,-78.24504906,CAJAMARCA,CELENDIN,HUASMIN,True,2
060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,CPNP SUCRE,5102,-6.93998343,-78.13472968,CAJAMARCA,CELENDIN,JOSE GALVEZ,True,4
060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,CPNP MIGUEL IGLESIAS,5108,-6.64987998,-78.23170468,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,True,3
060309,CAJAMARCA,CELENDIN,SOROCHUCO,CPNP SOROCHUCO,5106,-6.91255567,-78.25494392,CAJAMARCA,CELENDIN,SOROCHUCO,True,2
060310,CAJAMARCA,CELENDIN,SUCRE,CPNP SUCRE,5102,-6.93998343,-78.13472968,CAJAMARCA,CELENDIN,SUCRE,True,4
060311,CAJAMARCA,CELENDIN,UTCO,CPNP BALSAS,1434,-6.844915,-78.02924,CAJAMARCA,CELENDIN,UTCO,True,3
060401,CAJAMARCA,CHOTA,CHOTA,CPNP CHOTA,5116,-6.56022105,-78.65590316,CAJAMARCA,CHOTA,CHOTA,True,5
060409,CAJAMARCA,CHOTA,HUAMBOS,CPNP HUAMBOS,5120,-6.45249225,-78.96109312,CAJAMARCA,CHOTA,HUAMBOS,True,2
060411,CAJAMARCA,CHOTA,LLAMA,CPNP LLAMA,925,-6.51265303,-79.12031156,CAJAMARCA,CHOTA,LLAMA,True,3
060415,CAJAMARCA,CHOTA,QUEROCOTO,CPNP QUEROCOTO,5126,-6.35926065,-79.03444793,CAJAMARCA,CHOTA,QUEROCOTO,True,3
060502,CAJAMARCA,CONTUMAZA,CHILETE,CPNP CHILETE,5034,-7.22173888,-78.83893031,CAJAMARCA,CONTUMAZA,CHILETE,True,3
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CPNP CONTUMAZA,5030,-7.36669437,-78.80691486,CAJAMARCA,CONTUMAZA,CONTUMAZA,True,4
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,CPNP GUZMANGO,5038,-7.38571494,-78.89649462,CAJAMARCA,CONTUMAZA,GUZMANGO,True,2
060507,CAJAMARCA,CONTUMAZA,TANTARICA,CPNP SALITRE,5036,-7.21321554,-78.92707393,CAJAMARCA,CONTUMAZA,TANTARICA,False,2
060507,CAJAMARCA,CONTUMAZA,TANTARICA,CPNP TANTARICA-CATAN,5044,-7.3006765,-78.93310234,CAJAMARCA,CONTUMAZA,TANTARICA,True,2
060508,CAJAMARCA,CONTUMAZA,YONAN,CPNP TEMBLADERA,5032,-7.25356639,-79.13045468,CAJAMARCA,CONTUMAZA,YONAN,True,4
060601,CAJAMARCA,CUTERVO,CUTERVO,CPNP CUTERVO,5145,-6.38295781,-78.81666828,CAJAMARCA,CUTERVO,CUTERVO,True,5
